file_id,label,rt60,edt,c50,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,zcr_mean,rms_mean,duration_sec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
ai_037,spoof,3.0,3.0,-43.193738507103994,1454.36456169227,1470.4387220503336,2731.5244932432433,0.15338629645270271,0.17254498600959778,2.336,-211.08142194438832,104.6660096861492,7.408162110084037,17.146111947908608,-8.710314047904877,-7.758756039106812,-15.36574141716526,-15.641962069508235,-16.984563625861018,-16.287494621503622,-8.21049685552423,-5.385474988255098,-1.3787807660870686
ai_038,spoof,3.0,3.0,-37.76255453178023,1682.6518319048084,1426.4432586426922,2998.5259433962265,0.1600963664504717,0.16933277249336243,3.36,-213.32518952970355,95.51229850881894,-5.563745304604392,20.692474401150168,-6.194198701478437,-15.542092567565378,-17.0008283873653,-13.971123916432575,-22.058369595436055,-15.051744166546086,-4.049632863786594,-7.156678913854169,2.0644977442789507
ai_039,spoof,3.0,3.0,-40.47558940928097,1249.2633284142191,1243.1790839539967,2444.264481707317,0.10583793826219512,0.2119520753622055,2.592,-201.49426330392936,119.15206771984062,-15.007522529523488,15.236226887438,-5.103019221952651,-12.439520767641712,-23.545531273020135,-16.044539203872173,-20.842331396093694,-15.825175651051683,-4.213669394501831,-7.104086609580987,2.0624781318642897
ai_040,spoof,1.7914375348392964,3.0,-42.39217216092268,1645.0290979279248,1431.607381890215,3028.487042682927,0.1568871474847561,0.15680456161499023,2.592,-198.5321300230204,107.16400602414045,-17.177945211128844,6.306743359034363,-6.796955552865504,-5.513148474358413,-18.604122787684894,-11.16635782634671,-14.502400073390582,-11.361861317408994,-4.1961495573048415,-3.922484943510987,4.458923106614683
ai_041,spoof,1.9545946808647316,3.0,-42.80768136802049,1555.7597830534864,1322.8469933195424,2637.3487903225805,0.14740843413978494,0.16480538249015808,2.944,-195.09843124581954,108.138369523686,-15.820756810672162,-1.1763089470401058,-14.17731771760267,1.9900823214607344,-14.874383511189736,-15.062907676035678,-17.099845268398543,-7.738506489398777,-5.52551514382158,-7.8719936212425745,4.816643889970957
ai_042,spoof,3.0,3.0,-76.41945704214416,1609.1030979085376,1397.5668165910572,2855.926238738739,0.16231612471846846,0.15227632224559784,3.52,-201.42458416785126,99.14503424235122,-1.5044607956211098,13.075085906073914,-16.554818920789778,-6.46164577652079,-19.30280915860301,-11.001241746096238,-15.046938688129465,-13.886269064476286,-6.143116733732613,-4.78089750677084,-1.0391336338172765
ai_043,spoof,2.404009017090002,3.0,-24.583318006964543,1228.4879426620314,1265.2432710038543,2370.967741935484,0.08251165574596774,0.17865212261676788,1.952,-224.30495295666267,99.98854205680665,-17.795987066370923,11.337254816374871,-25.82825775244262,-9.745486440523305,-11.72373970532246,-8.189812782809016,-18.87485018098323,-7.331606832365598,-1.567039293599849,-11.25951444380565,0.9265238578794024
ai_044,spoof,2.790521303107469,3.0,-60.7946328206168,1333.7006907509503,1225.7752837126532,2427.375637755102,0.1188217474489796,0.1620788425207138,3.104,-204.1205822740154,108.04842102104077,-18.386651919501645,20.995156412127518,-13.756003685472193,-12.30343236514371,-20.621410080175156,-9.329760248876337,-16.010209557531965,-13.038591693662008,-10.119662942140158,-10.95181756827937,-1.4788253191794916
ai_045,spoof,3.0,3.0,-39.48956888043242,1424.6159239945573,1367.629914632362,2667.6041666666665,0.11876953125,0.1569824516773224,2.368,-203.45162587581865,110.97224862617949,-11.798387779497572,8.745012780517966,-20.481055401289105,-9.918432876315844,-16.07032170033823,-9.935935370320385,-16.95204375445544,-9.056402465234434,-7.469763710359279,-7.280600099846409,2.2399530157852827
ai_046,spoof,2.932029521365229,3.0,-37.02751896882208,1725.423434290337,1506.1574409599546,3096.0607394366198,0.166717099471831,0.15428707003593445,2.24,-209.93904098164603,97.01297040966706,1.5814198504435224,11.49689382626727,-11.955506140863292,-5.511823531556319,-13.487914851204302,-9.669407309439903,-14.196402151832615,-8.36319858321571,-9.946027934280023,-4.8796216193449355,2.7245289720950723
ai_047,spoof,2.1787730446544367,3.0,-33.34488405090253,1565.487676009006,1445.0462686177373,2854.6052631578946,0.15305818256578949,0.18167120218276978,3.008,-202.48124811404097,97.6850187357883,5.832119904866053,23.91603871385273,-7.3204236695274245,-13.445937611500408,-17.910887066627563,-15.095603409693082,-20.30756218020575,-12.57867576046537,-3.550583480112574,-8.892434305404603,1.4394441242593419
ai_048,spoof,2.1928518567656705,3.0,-47.024900516241075,1370.8376111065688,1297.0728691405081,2531.792534722222,0.1454739040798611,0.1623343676328659,2.272,-214.903350104193,118.50304625532954,-18.39171002083484,3.4659668345907386,-8.586279813246247,-11.98416787269662,-23.748167944557604,-15.209343735757313,-15.389106343064233,-16.768237431131386,-11.008867486514502,-9.94437801035217,0.01622933593690876
ai_049,spoof,1.6134201916631647,3.0,-35.05675303536927,1362.9537254041813,1374.0569033691847,2717.5582627118642,0.09212791313559322,0.18161261081695557,1.856,-198.08609442997533,97.35209648338386,-5.110624721334226,35.45127484070642,-17.77098797550875,-18.02282183102772,-16.65338347809769,-11.479184595997738,-22.315950777024657,-15.2256877682308,-8.117674066142348,-9.406301942954112,-0.7844462805813387
ai_050,spoof,3.0,3.0,-71.90673905768838,1965.3959501255397,1484.4392231255165,3354.6875,0.1936748798076923,0.14574404060840607,4.128,-199.75821978196382,89.45538280374359,-5.750465626334201,13.094045252404644,-11.78203515723038,-7.2949268751051735,-16.095500407474418,-5.801300523669324,-15.281254150208342,-9.757619160773864,-5.473848017316335,-4.534943309985475,0.6058056930329354
ai_051,spoof,2.7696165298432374,3.0,-43.68995695075985,1640.2982999870715,1357.6322275214109,2856.8359375,0.154949951171875,0.12538781762123108,2.528,-210.26891234115118,98.661467679515,-16.84555042924165,16.580315948187142,-11.418037443916575,-8.401040165735433,-21.068887613185847,-10.588532443093307,-16.77372171628518,-12.117132894195928,-6.404263783226005,-5.536373599641581,-0.3148557268588595
ai_052,spoof,2.5753174200709728,3.0,-25.61618763007058,1536.75585989338,1424.0153224919013,2941.71626984127,0.13649398561507936,0.1761457622051239,1.984,-207.2569607666942,93.86204629407119,-0.9330427821824923,20.373915056092997,-14.821969300371926,-7.993208832505084,-13.82646053989923,-18.724442870959848,-20.16908723956963,-10.363313266906605,-8.577520356280019,-11.624481038257619,1.8810707262134614
ai_053,spoof,3.0,3.0,-45.9039405059663,1747.606176683562,1504.6788062172498,3189.1063084112147,0.16694199036214954,0.15222273766994476,3.392,-210.2217330167704,89.70506096209415,-1.0708219609047354,15.745170996310986,-8.740585202683516,-10.106250366702419,-15.342083040035384,-14.16745657440061,-19.478930907369783,-11.527342306464071,-3.8902896369372586,-5.5009270222778754,1.0420023119791977
ai_054,spoof,2.378318265577189,3.0,-42.53659160667247,1545.6554847914433,1382.763872510308,2842.548076923077,0.12980143229166666,0.1213543564081192,2.464,-218.406289787558,107.3205761992275,-20.967477000913473,15.390715928891078,-16.68751688428788,-7.360538659998681,-18.011468494549757,-5.5664139770457295,-19.875706607576287,-8.715171169186064,-3.4658133399215956,-4.950035399140556,-0.5393283983061139
ai_055,spoof,2.938942113035127,3.0,-72.3320739108085,1398.6634779725066,1311.0340484151995,2557.8125,0.1384375,0.16632527112960815,2.368,-209.47074616512018,111.50356904252571,-2.1965677180190517,13.551293845443771,-12.689459360420596,-11.412268184783139,-21.456315328869657,-12.175707839203193,-17.218289643326273,-15.804186571550208,-3.9198719667047786,-7.350722038683544,-0.6357436007825913
ai_056,spoof,2.8932631362707544,3.0,-37.677328866013355,1137.5369889277522,1172.525290014133,2040.6976744186047,0.09003111373546512,0.18036441504955292,2.72,-202.66543114724882,122.48778837493268,-20.66240479102694,6.702718655506376,-20.23367369667991,-3.070859253817504,-17.72408714587572,-14.034862313580675,-18.69974832317807,-14.524879300761551,-6.107221699053265,-10.25708749761219,-2.945636915123059
ai_057,spoof,3.0,3.0,-43.193738507103994,1454.36456169227,1470.4387220503336,2731.5244932432433,0.15338629645270271,0.17254498600959778,2.336,-211.08142194438832,104.6660096861492,7.408162110084037,17.146111947908608,-8.710314047904877,-7.758756039106812,-15.36574141716526,-15.641962069508235,-16.984563625861018,-16.287494621503622,-8.21049685552423,-5.385474988255098,-1.3787807660870686
ai_058,spoof,3.0,3.0,-37.76255453178023,1682.6518319048084,1426.4432586426922,2998.5259433962265,0.1600963664504717,0.16933277249336243,3.36,-213.32518952970355,95.51229850881894,-5.563745304604392,20.692474401150168,-6.194198701478437,-15.542092567565378,-17.0008283873653,-13.971123916432575,-22.058369595436055,-15.051744166546086,-4.049632863786594,-7.156678913854169,2.0644977442789507
ai_059,spoof,3.0,3.0,-40.47558940928097,1249.2633284142191,1243.1790839539967,2444.264481707317,0.10583793826219512,0.2119520753622055,2.592,-201.49426330392936,119.15206771984062,-15.007522529523488,15.236226887438,-5.103019221952651,-12.439520767641712,-23.545531273020135,-16.044539203872173,-20.842331396093694,-15.825175651051683,-4.213669394501831,-7.104086609580987,2.0624781318642897
ai_060,spoof,1.7914375348392964,3.0,-42.39217216092268,1645.0290979279248,1431.607381890215,3028.487042682927,0.1568871474847561,0.15680456161499023,2.592,-198.5321300230204,107.16400602414045,-17.177945211128844,6.306743359034363,-6.796955552865504,-5.513148474358413,-18.604122787684894,-11.16635782634671,-14.502400073390582,-11.361861317408994,-4.1961495573048415,-3.922484943510987,4.458923106614683
ai_061,spoof,1.9545946808647316,3.0,-42.80768136802049,1555.7597830534864,1322.8469933195424,2637.3487903225805,0.14740843413978494,0.16480538249015808,2.944,-195.09843124581954,108.138369523686,-15.820756810672162,-1.1763089470401058,-14.17731771760267,1.9900823214607344,-14.874383511189736,-15.062907676035678,-17.099845268398543,-7.738506489398777,-5.52551514382158,-7.8719936212425745,4.816643889970957
ai_062,spoof,3.0,3.0,-76.41945704214416,1609.1030979085376,1397.5668165910572,2855.926238738739,0.16231612471846846,0.15227632224559784,3.52,-201.42458416785126,99.14503424235122,-1.5044607956211098,13.075085906073914,-16.554818920789778,-6.46164577652079,-19.30280915860301,-11.001241746096238,-15.046938688129465,-13.886269064476286,-6.143116733732613,-4.78089750677084,-1.0391336338172765
ai_063,spoof,2.404009017090002,3.0,-24.583318006964543,1228.4879426620314,1265.2432710038543,2370.967741935484,0.08251165574596774,0.17865212261676788,1.952,-224.30495295666267,99.98854205680665,-17.795987066370923,11.337254816374871,-25.82825775244262,-9.745486440523305,-11.72373970532246,-8.189812782809016,-18.87485018098323,-7.331606832365598,-1.567039293599849,-11.25951444380565,0.9265238578794024
ai_064,spoof,2.790521303107469,3.0,-60.7946328206168,1333.7006907509503,1225.7752837126532,2427.375637755102,0.1188217474489796,0.1620788425207138,3.104,-204.1205822740154,108.04842102104077,-18.386651919501645,20.995156412127518,-13.756003685472193,-12.30343236514371,-20.621410080175156,-9.329760248876337,-16.010209557531965,-13.038591693662008,-10.119662942140158,-10.95181756827937,-1.4788253191794916
ai_065,spoof,3.0,3.0,-39.48956888043242,1424.6159239945573,1367.629914632362,2667.6041666666665,0.11876953125,0.1569824516773224,2.368,-203.45162587581865,110.97224862617949,-11.798387779497572,8.745012780517966,-20.481055401289105,-9.918432876315844,-16.07032170033823,-9.935935370320385,-16.95204375445544,-9.056402465234434,-7.469763710359279,-7.280600099846409,2.2399530157852827
ai_066,spoof,2.932029521365229,3.0,-37.02751896882208,1725.423434290337,1506.1574409599546,3096.0607394366198,0.166717099471831,0.15428707003593445,2.24,-209.93904098164603,97.01297040966706,1.5814198504435224,11.49689382626727,-11.955506140863292,-5.511823531556319,-13.487914851204302,-9.669407309439903,-14.196402151832615,-8.36319858321571,-9.946027934280023,-4.8796216193449355,2.7245289720950723
ai_067,spoof,2.1787730446544367,3.0,-33.34488405090253,1565.487676009006,1445.0462686177373,2854.6052631578946,0.15305818256578949,0.18167120218276978,3.008,-202.48124811404097,97.6850187357883,5.832119904866053,23.91603871385273,-7.3204236695274245,-13.445937611500408,-17.910887066627563,-15.095603409693082,-20.30756218020575,-12.57867576046537,-3.550583480112574,-8.892434305404603,1.4394441242593419
ai_068,spoof,2.1928518567656705,3.0,-47.024900516241075,1370.8376111065688,1297.0728691405081,2531.792534722222,0.1454739040798611,0.1623343676328659,2.272,-214.903350104193,118.50304625532954,-18.39171002083484,3.4659668345907386,-8.586279813246247,-11.98416787269662,-23.748167944557604,-15.209343735757313,-15.389106343064233,-16.768237431131386,-11.008867486514502,-9.94437801035217,0.01622933593690876
ai_069,spoof,1.6134201916631647,3.0,-35.05675303536927,1362.9537254041813,1374.0569033691847,2717.5582627118642,0.09212791313559322,0.18161261081695557,1.856,-198.08609442997533,97.35209648338386,-5.110624721334226,35.45127484070642,-17.77098797550875,-18.02282183102772,-16.65338347809769,-11.479184595997738,-22.315950777024657,-15.2256877682308,-8.117674066142348,-9.406301942954112,-0.7844462805813387
ai_070,spoof,3.0,3.0,-71.90673905768838,1965.3959501255397,1484.4392231255165,3354.6875,0.1936748798076923,0.14574404060840607,4.128,-199.75821978196382,89.45538280374359,-5.750465626334201,13.094045252404644,-11.78203515723038,-7.2949268751051735,-16.095500407474418,-5.801300523669324,-15.281254150208342,-9.757619160773864,-5.473848017316335,-4.534943309985475,0.6058056930329354
ai_071,spoof,2.7696165298432374,3.0,-43.68995695075985,1640.2982999870715,1357.6322275214109,2856.8359375,0.154949951171875,0.12538781762123108,2.528,-210.26891234115118,98.661467679515,-16.84555042924165,16.580315948187142,-11.418037443916575,-8.401040165735433,-21.068887613185847,-10.588532443093307,-16.77372171628518,-12.117132894195928,-6.404263783226005,-5.536373599641581,-0.3148557268588595
